"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022839","GO:0022839","monoatomic ion-gated channel activity","12/72","96/6213",0.125,10.7864583333333,10.4629548373639,6.590079335267e-10,7.42600068677887e-07,6.43821706062243e-07,"XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-025587#SCN1-HETBL#Q05973/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-001704#ACHA7-MOUSE#P49582/XLOC-014817#GBRB3-HUMAN#P28472/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-006348#CACB1-RABIT#P19517/XLOC-003843#CCKAR-HUMAN#P32238",12
"GO:0022836","GO:0022836","gated channel activity","12/72","98/6213",0.122448979591837,10.5663265306122,10.3352843796282,8.41621163514079e-10,7.42600068677887e-07,6.43821706062243e-07,"XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-025587#SCN1-HETBL#Q05973/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-001704#ACHA7-MOUSE#P49582/XLOC-014817#GBRB3-HUMAN#P28472/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-006348#CACB1-RABIT#P19517/XLOC-003843#CCKAR-HUMAN#P32238",12
"GO:0005216","GO:0005216","monoatomic ion channel activity","13/72","124/6213",0.104838709677419,9.04670698924731,9.79982828472114,1.10802875544132e-09,7.42600068677887e-07,6.43821706062243e-07,"XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-025587#SCN1-HETBL#Q05973/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-025534#NCKX2-MOUSE#Q8BUN9/XLOC-001704#ACHA7-MOUSE#P49582/XLOC-014817#GBRB3-HUMAN#P28472/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-006348#CACB1-RABIT#P19517/XLOC-003843#CCKAR-HUMAN#P32238",13
"GO:0015267","GO:0015267","channel activity","13/72","128/6213",0.1015625,8.76399739583333,9.60998030562757,1.64948926849819e-09,7.42600068677887e-07,6.43821706062243e-07,"XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-025587#SCN1-HETBL#Q05973/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-025534#NCKX2-MOUSE#Q8BUN9/XLOC-001704#ACHA7-MOUSE#P49582/XLOC-014817#GBRB3-HUMAN#P28472/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-006348#CACB1-RABIT#P19517/XLOC-003843#CCKAR-HUMAN#P32238",13
"GO:0022803","GO:0022803","passive transmembrane transporter activity","13/72","128/6213",0.1015625,8.76399739583333,9.60998030562757,1.64948926849819e-09,7.42600068677887e-07,6.43821706062243e-07,"XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-025587#SCN1-HETBL#Q05973/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-025534#NCKX2-MOUSE#Q8BUN9/XLOC-001704#ACHA7-MOUSE#P49582/XLOC-014817#GBRB3-HUMAN#P28472/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-006348#CACB1-RABIT#P19517/XLOC-003843#CCKAR-HUMAN#P32238",13
"GO:0004888","GO:0004888","transmembrane signaling receptor activity","12/72","127/6213",0.094488188976378,8.15354330708661,8.81900360653119,1.71322006068372e-08,6.42743059433177e-06,5.57247367106601e-06,"XLOC-022922#MC3R-RAT#P32244/XLOC-023609#AGRD1-HUMAN#Q6QNK2/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-016414#GRM4-MOUSE#Q68EF4/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-001704#ACHA7-MOUSE#P49582/XLOC-019565#OPN4-MOUSE#Q9QXZ9/XLOC-014817#GBRB3-HUMAN#P28472/XLOC-015786#XLOC-015786/XLOC-019548#TORSO-BOMMO#D2IYS2/XLOC-003843#CCKAR-HUMAN#P32238",12
"GO:0038023","GO:0038023","signaling receptor activity","13/72","169/6213",0.0769230769230769,6.63782051282051,8.04553248983692,4.94382688454237e-08,1.58979347387212e-05,1.37832406675813e-05,"XLOC-022922#MC3R-RAT#P32244/XLOC-023609#AGRD1-HUMAN#Q6QNK2/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-016414#GRM4-MOUSE#Q68EF4/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-025493#RGMA-MOUSE#Q6PCX7/XLOC-001704#ACHA7-MOUSE#P49582/XLOC-019565#OPN4-MOUSE#Q9QXZ9/XLOC-014817#GBRB3-HUMAN#P28472/XLOC-015786#XLOC-015786/XLOC-019548#TORSO-BOMMO#D2IYS2/XLOC-003843#CCKAR-HUMAN#P32238",13
"GO:0060089","GO:0060089","molecular transducer activity","13/72","173/6213",0.0751445086705202,6.48434489402698,7.92121431714174,6.5364840422501e-08,1.83920319738812e-05,1.59455808083312e-05,"XLOC-022922#MC3R-RAT#P32244/XLOC-023609#AGRD1-HUMAN#Q6QNK2/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-016414#GRM4-MOUSE#Q68EF4/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-025493#RGMA-MOUSE#Q6PCX7/XLOC-001704#ACHA7-MOUSE#P49582/XLOC-019565#OPN4-MOUSE#Q9QXZ9/XLOC-014817#GBRB3-HUMAN#P28472/XLOC-015786#XLOC-015786/XLOC-019548#TORSO-BOMMO#D2IYS2/XLOC-003843#CCKAR-HUMAN#P32238",13
"GO:0030594","GO:0030594","neurotransmitter receptor activity","7/72","34/6213",0.205882352941176,17.765931372549,10.6137894501061,8.7463458362921e-08,2.15723272358322e-05,1.87028430382908e-05,"XLOC-022922#MC3R-RAT#P32244/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-001704#ACHA7-MOUSE#P49582/XLOC-019565#OPN4-MOUSE#Q9QXZ9/XLOC-014817#GBRB3-HUMAN#P28472",7
"GO:0005261","GO:0005261","monoatomic cation channel activity","10/72","94/6213",0.106382978723404,9.17996453900709,8.65241903785073,9.58344168628707e-08,2.15723272358322e-05,1.87028430382908e-05,"XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-025587#SCN1-HETBL#Q05973/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-025534#NCKX2-MOUSE#Q8BUN9/XLOC-001704#ACHA7-MOUSE#P49582/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-006348#CACB1-RABIT#P19517",10
"GO:0005262","GO:0005262","calcium channel activity","7/72","37/6213",0.189189189189189,16.3254504504505,10.1233182407304,1.62827955504322e-07,3.3320520712748e-05,2.88883281822978e-05,"XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-025534#NCKX2-MOUSE#Q8BUN9/XLOC-001704#ACHA7-MOUSE#P49582/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-006348#CACB1-RABIT#P19517",7
"GO:0098793","GO:0098793","presynapse","14/72","236/6213",0.0593220338983051,5.11899717514124,6.98503024170182,3.71257237831107e-07,6.96416701964851e-05,6.03781507841116e-05,"XLOC-022922#MC3R-RAT#P32244/XLOC-001159#CA2D3-HUMAN#Q8IZS8/gene-evm.model.ptg000009l.16#COCH-CHICK#O42163/XLOC-012495#KCNK3-MOUSE#O35111/gene-evm.model.ptg000010l.70#ESYT2-MOUSE#Q3TZZ7/XLOC-016414#GRM4-MOUSE#Q68EF4/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-016600#SYT7-MOUSE#Q9R0N7/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-001704#ACHA7-MOUSE#P49582/XLOC-015788#OTOF-HUMAN#Q9HC10/XLOC-014817#GBRB3-HUMAN#P28472/XLOC-001802#KCTD8-HUMAN#Q6ZWB6/XLOC-006348#CACB1-RABIT#P19517",14
"GO:0045202","GO:0045202","synapse","19/72","453/6213",0.0419426048565121,3.61929727740986,6.26880952027094,5.32615281947362e-07,9.22243845895008e-05,7.99569824073205e-05,"XLOC-022922#MC3R-RAT#P32244/XLOC-006685#KAPR-STRPU#Q26619/XLOC-001159#CA2D3-HUMAN#Q8IZS8/gene-evm.model.ptg000009l.16#COCH-CHICK#O42163/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-012495#KCNK3-MOUSE#O35111/gene-evm.model.ptg000010l.70#ESYT2-MOUSE#Q3TZZ7/XLOC-016414#GRM4-MOUSE#Q68EF4/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-016600#SYT7-MOUSE#Q9R0N7/XLOC-004198#UBC9A-DANRE#Q9W6H5/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-001704#ACHA7-MOUSE#P49582/XLOC-015788#OTOF-HUMAN#Q9HC10/XLOC-014817#GBRB3-HUMAN#P28472/XLOC-001802#KCTD8-HUMAN#Q6ZWB6/XLOC-025059#TSP1-XENLA#P35448/XLOC-007024#MYRIP-DANRE#A8T6P4/XLOC-006348#CACB1-RABIT#P19517",19
"GO:0015085","GO:0015085","calcium ion transmembrane transporter activity","7/72","48/6213",0.145833333333333,12.5842013888889,8.72333599256499,1.05235729269103e-06,0.0001579237510565,0.000136917222501696,"XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-025534#NCKX2-MOUSE#Q8BUN9/XLOC-001704#ACHA7-MOUSE#P49582/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-006348#CACB1-RABIT#P19517",7
