"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005788","GO:0005788","endoplasmic reticulum lumen","15/162","101/6213",0.148514851485149,5.6958195819582,7.78466755975669,3.90814662916359e-08,0.000127483743043316,0.000121934174829904,"XLOC-009392#FKB14-HUMAN#Q9NWM8/XLOC-027115#TXD12-EPICO#H9D1R1/gene-evm.model.ptg000001l.34#FKB2B-RHIO9#P0C1J5/XLOC-014724#ENPL-MOUSE#P08113/gene-evm.model.ptg000024l.854#PDIA6-MOUSE#Q922R8/XLOC-013225#CNPY4-HUMAN#Q8N129/XLOC-025644#PPIB-MOUSE#P24369/XLOC-022080#HYOU1-CHICK#Q5ZLK7/XLOC-010490#CALUB-DANRE#Q7SXV9/XLOC-026604#PCSK7-RAT#Q62849/XLOC-023845#ERP29-RAT#P52555/XLOC-024416#HEPHL-ACRMI#B3EWZ9/gene-evm.model.ptg000023l.868#FXRD2-HUMAN#Q8IWF2/gene-evm.model.ptg000022l.266#FCN1-MOUSE#O70165/XLOC-025470#FIBA-APOPA#P19477",15
"GO:0005615","GO:0005615","extracellular space","24/162","309/6213",0.0776699029126214,2.97878460985257,5.83800205580483,1.19039472423729e-06,0.00194153379523102,0.00185701576981017,"XLOC-014724#ENPL-MOUSE#P08113/gene-evm.model.ptg000024l.854#PDIA6-MOUSE#Q922R8/XLOC-005607#PRDX4-HUMAN#Q13162/XLOC-022080#HYOU1-CHICK#Q5ZLK7/XLOC-008011#GLIP1-HUMAN#P48060/XLOC-015146#CREL1-XENTR#A0A6I8RMG7/gene-evm.model.ptg000018l.403#gene-evm.model.ptg000018l.403/XLOC-023898#BGLR-FELCA#O97524/XLOC-020365#PA2-BOMTE#P82971/XLOC-008936#VMO1-CHICK#P41366/XLOC-023914#CAH2-RABIT#P00919/XLOC-024416#HEPHL-ACRMI#B3EWZ9/XLOC-015762#XLOC-015762/XLOC-022352#XLOC-022352/XLOC-020392#PRSS8-RAT#Q9ES87/XLOC-015868#XLOC-015868/novel-gene-chr1-12131#TITIN-MOUSE#A2ASS6/XLOC-022353#HMCN1-MOUSE#D3YXG0/XLOC-013483#CADN-ACRMI#B3EWZ3/XLOC-003625#INHBC-HUMAN#P55103/XLOC-020680#MOXD1-CHICK#Q98ST7/XLOC-020686#MOXD1-DANRE#Q5TZ24/gene-evm.model.ptg000031l.539#LIPP-ICTTR#O88354/XLOC-009071#KCMA1-PIG#O18866",24
"GO:0005790","GO:0005790","smooth endoplasmic reticulum","7/162","30/6213",0.233333333333333,8.94876543209877,7.14036380074296,8.84031274459492e-06,0.00961236672428954,0.00919392525437871,"XLOC-014724#ENPL-MOUSE#P08113/gene-evm.model.ptg000024l.854#PDIA6-MOUSE#Q922R8/XLOC-005607#PRDX4-HUMAN#Q13162/XLOC-025644#PPIB-MOUSE#P24369/XLOC-022080#HYOU1-CHICK#Q5ZLK7/XLOC-023845#ERP29-RAT#P52555/XLOC-013585#MYO1D-DANRE#E7F9L8",7
"GO:0034663","GO:0034663","endoplasmic reticulum chaperone complex","4/162","10/6213",0.4,15.3407407407407,7.42557943366423,8.27555019848845e-05,0.0674871118686733,0.0645492915482099,"XLOC-014724#ENPL-MOUSE#P08113/gene-evm.model.ptg000024l.854#PDIA6-MOUSE#Q922R8/XLOC-025644#PPIB-MOUSE#P24369/XLOC-022080#HYOU1-CHICK#Q5ZLK7",4
"GO:0050650","GO:0050650","chondroitin sulfate proteoglycan biosynthetic process","4/162","11/6213",0.363636363636364,13.9461279461279,7.03120905532698,0.000127408783880155,0.0831214906034132,0.0795030811412168,"XLOC-009355#B3GA3-HUMAN#O94766/XLOC-012986#CHSS3-MOUSE#Q5DTK1/XLOC-026111#B4GT7-MOUSE#Q8R087/XLOC-011439#UGDH-MOUSE#O70475",4
"GO:0016705","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","8/162","65/6213",0.123076923076923,4.72022792022792,4.93308900244747,0.000256309795930785,0.139347092387703,0.133281093884008,"XLOC-022254#P4HTM-HUMAN#Q9NXG6/XLOC-022252#P4HTM-HUMAN#Q9NXG6/XLOC-023705#P4HTM-MOUSE#Q8BG58/XLOC-005436#RIOX2-HUMAN#Q8IUF8/XLOC-016705#PH4H-BOVIN#Q2KIH7/gene-evm.model.ptg000020l.1036#CP46A-HUMAN#Q9Y6A2/XLOC-020680#MOXD1-CHICK#Q98ST7/XLOC-020686#MOXD1-DANRE#Q5TZ24",8
"GO:0050654","GO:0050654","chondroitin sulfate proteoglycan metabolic process","4/162","14/6213",0.285714285714286,10.957671957672,6.10268099793194,0.000363483166299651,0.14655812616617,0.140178219999525,"XLOC-009355#B3GA3-HUMAN#O94766/XLOC-012986#CHSS3-MOUSE#Q5DTK1/XLOC-026111#B4GT7-MOUSE#Q8R087/XLOC-011439#UGDH-MOUSE#O70475",4
"GO:0006029","GO:0006029","proteoglycan metabolic process","6/162","38/6213",0.157894736842105,6.05555555555556,5.11448440724398,0.000395940628659904,0.14655812616617,0.140178219999525,"XLOC-009355#B3GA3-HUMAN#O94766/XLOC-013954#HPSE-HUMAN#Q9Y251/XLOC-001921#XYLK-HUMAN#O75063/XLOC-012986#CHSS3-MOUSE#Q5DTK1/XLOC-026111#B4GT7-MOUSE#Q8R087/XLOC-011439#UGDH-MOUSE#O70475",6
"GO:0006022","GO:0006022","aminoglycan metabolic process","7/162","53/6213",0.132075471698113,5.06533892382949,4.86299688354718,0.000404360249998631,0.14655812616617,0.140178219999525,"XLOC-009355#B3GA3-HUMAN#O94766/XLOC-013954#HPSE-HUMAN#Q9Y251/XLOC-023898#BGLR-FELCA#O97524/XLOC-012986#CHSS3-MOUSE#Q5DTK1/XLOC-026111#B4GT7-MOUSE#Q8R087/XLOC-011439#UGDH-MOUSE#O70475/XLOC-013798#HEXC-OSTFU#Q06GJ0",7
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","4/162","16/6213",0.25,9.58796296296296,5.62754608736968,0.000634453196984559,0.196400127569502,0.187850520544711,"XLOC-010665#MYC-MARMO#P22555/XLOC-005550#MOS-PATPE#Q9GRC0/gene-evm.model.ptg000028l.961#MOS-PATPE#Q9GRC0/XLOC-004887#SOX9B-XENLA#Q6DFF5",4
"GO:0030203","GO:0030203","glycosaminoglycan metabolic process","6/162","42/6213",0.142857142857143,5.47883597883598,4.76509632939341,0.00069031516886724,0.196400127569502,0.187850520544711,"XLOC-009355#B3GA3-HUMAN#O94766/XLOC-013954#HPSE-HUMAN#Q9Y251/XLOC-023898#BGLR-FELCA#O97524/XLOC-012986#CHSS3-MOUSE#Q5DTK1/XLOC-026111#B4GT7-MOUSE#Q8R087/XLOC-011439#UGDH-MOUSE#O70475",6
"GO:0030166","GO:0030166","proteoglycan biosynthetic process","5/162","29/6213",0.172413793103448,6.61238825031929,4.95646015893092,0.000810283925584353,0.196400127569502,0.187850520544711,"XLOC-009355#B3GA3-HUMAN#O94766/XLOC-001921#XYLK-HUMAN#O75063/XLOC-012986#CHSS3-MOUSE#Q5DTK1/XLOC-026111#B4GT7-MOUSE#Q8R087/XLOC-011439#UGDH-MOUSE#O70475",5
"GO:0050877","GO:0050877","nervous system process","25/162","494/6213",0.0506072874493927,1.94088319088319,3.56614329749414,0.000915380444973436,0.196400127569502,0.187850520544711,"XLOC-010665#MYC-MARMO#P22555/XLOC-006644#FBX11-RAT#Q7TSL3/XLOC-004500#TOB1-HUMAN#P50616/XLOC-012986#CHSS3-MOUSE#Q5DTK1/gene-evm.model.ptg000055l.299#TPP1-DANRE#F8W2M8/XLOC-023649#TBB-TRITR#O44388/XLOC-020287#ME3L1-HUMAN#A6NDR6/XLOC-006685#KAPR-STRPU#Q26619/XLOC-016498#SAP3-MOUSE#Q60648/gene-evm.model.ptg000022l.478#GSH0-HUMAN#P48507/XLOC-023090#KCC2A-HUMAN#Q9UQM7/XLOC-004544#DYI3-HELCR#Q16960/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-011874#SY65-APLCA#P41823/XLOC-016705#PH4H-BOVIN#Q2KIH7/XLOC-026595#ABLM1-HUMAN#O14639/XLOC-008965#ADCY3-RAT#P21932/gene-evm.model.ptg000038l.78-1#PDE8B-HUMAN#O95263/XLOC-019900#SIX6-CHICK#O93307/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-011313#CALM-GLOSP#Q71UH5/XLOC-015788#OTOF-HUMAN#Q9HC10/XLOC-020762#SCN1-HETBL#Q05973/XLOC-013358#LRP2-PIG#C0HL13/XLOC-009071#KCMA1-PIG#O18866",25
