"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022836","GO:0022836","gated channel activity","44/312","98/6213",0.448979591836735,8.94073783359498,18.2182173156131,4.85176068616596e-32,2.03870984032694e-28,1.74459100041504e-28,"XLOC-020762#SCN1-HETBL#Q05973/XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-010401#KCNAS-DROME#P08510/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-022249#GLRA1-BOVIN#P57695/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-009254#KCNQ4-HUMAN#P56696/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-002280#CAC1A-APIME#C9D7C2/XLOC-013649#GBRB1-BOVIN#P08220/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-016576#KCNAS-DROME#P08510/XLOC-012915#GBRB2-BOVIN#P0C2W5/XLOC-004005#CAC1G-RAT#O54898/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-013756#KCNH6-RAT#O54853/XLOC-010099#KCNA1-HUMAN#Q09470/gene-evm.model.ptg000012l.706#CACB1-RABIT#P19517/XLOC-013526#GLRA2-DANRE#F1R8P4/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-012019#CAC1C-MOUSE#Q01815/XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-006348#CACB1-RABIT#P19517/XLOC-020399#GBRA1-CHICK#P19150/XLOC-003641#KCNAL-DROME#P17971/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-009779#GRM3-MOUSE#Q9QYS2/XLOC-025587#SCN1-HETBL#Q05973/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-009071#KCMA1-PIG#O18866/XLOC-014817#GBRB3-HUMAN#P28472/XLOC-009257#KCNK9-XENLA#Q63ZI0/XLOC-001256#KCNH7-HUMAN#Q9NS40/XLOC-000646#GBRB-LYMST#P26714/XLOC-015804#TRPC5-HUMAN#Q9UL62/XLOC-003209#GBRG3-MOUSE#P27681/XLOC-004004#CAC1C-MOUSE#Q01815/XLOC-022104#CNGA2-BOVIN#Q03041/XLOC-022952#GBRR1-MOUSE#P56475/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-001627#GLRA4-MOUSE#Q61603/XLOC-025482#KCNA1-HUMAN#Q09470",44
"GO:0022839","GO:0022839","monoatomic ion-gated channel activity","43/312","96/6213",0.447916666666667,8.91957131410256,17.9803550533748,2.88521527028097e-31,6.06183728286032e-28,5.18731334909463e-28,"XLOC-020762#SCN1-HETBL#Q05973/XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-010401#KCNAS-DROME#P08510/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-022249#GLRA1-BOVIN#P57695/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-009254#KCNQ4-HUMAN#P56696/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-002280#CAC1A-APIME#C9D7C2/XLOC-013649#GBRB1-BOVIN#P08220/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-016576#KCNAS-DROME#P08510/XLOC-012915#GBRB2-BOVIN#P0C2W5/XLOC-004005#CAC1G-RAT#O54898/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-013756#KCNH6-RAT#O54853/XLOC-010099#KCNA1-HUMAN#Q09470/gene-evm.model.ptg000012l.706#CACB1-RABIT#P19517/XLOC-013526#GLRA2-DANRE#F1R8P4/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-012019#CAC1C-MOUSE#Q01815/XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-006348#CACB1-RABIT#P19517/XLOC-020399#GBRA1-CHICK#P19150/XLOC-003641#KCNAL-DROME#P17971/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-009779#GRM3-MOUSE#Q9QYS2/XLOC-025587#SCN1-HETBL#Q05973/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-009071#KCMA1-PIG#O18866/XLOC-014817#GBRB3-HUMAN#P28472/XLOC-009257#KCNK9-XENLA#Q63ZI0/XLOC-001256#KCNH7-HUMAN#Q9NS40/XLOC-000646#GBRB-LYMST#P26714/XLOC-003209#GBRG3-MOUSE#P27681/XLOC-004004#CAC1C-MOUSE#Q01815/XLOC-022104#CNGA2-BOVIN#Q03041/XLOC-022952#GBRR1-MOUSE#P56475/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-001627#GLRA4-MOUSE#Q61603/XLOC-025482#KCNA1-HUMAN#Q09470",43
"GO:0022843","GO:0022843","voltage-gated monoatomic cation channel activity","31/312","48/6213",0.645833333333333,12.8607772435897,18.9669474512009,2.42433354831553e-29,3.39568319000729e-26,2.90579768457749e-26,"XLOC-020762#SCN1-HETBL#Q05973/XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-010401#KCNAS-DROME#P08510/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-009254#KCNQ4-HUMAN#P56696/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-002280#CAC1A-APIME#C9D7C2/XLOC-016576#KCNAS-DROME#P08510/XLOC-004005#CAC1G-RAT#O54898/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-013756#KCNH6-RAT#O54853/XLOC-010099#KCNA1-HUMAN#Q09470/gene-evm.model.ptg000012l.706#CACB1-RABIT#P19517/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-012019#CAC1C-MOUSE#Q01815/XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-006348#CACB1-RABIT#P19517/XLOC-003641#KCNAL-DROME#P17971/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-009779#GRM3-MOUSE#Q9QYS2/XLOC-025587#SCN1-HETBL#Q05973/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-009071#KCMA1-PIG#O18866/XLOC-009257#KCNK9-XENLA#Q63ZI0/XLOC-001256#KCNH7-HUMAN#Q9NS40/XLOC-004004#CAC1C-MOUSE#Q01815/XLOC-022104#CNGA2-BOVIN#Q03041/XLOC-025482#KCNA1-HUMAN#Q09470",31
"GO:0015267","GO:0015267","channel activity","46/312","128/6213",0.359375,7.15640024038461,16.1819834708034,2.62533172536873e-28,2.20632878199988e-25,1.88802803660202e-25,"XLOC-020762#SCN1-HETBL#Q05973/XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-010401#KCNAS-DROME#P08510/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-022249#GLRA1-BOVIN#P57695/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-009254#KCNQ4-HUMAN#P56696/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-002280#CAC1A-APIME#C9D7C2/XLOC-013649#GBRB1-BOVIN#P08220/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-016576#KCNAS-DROME#P08510/XLOC-012915#GBRB2-BOVIN#P0C2W5/XLOC-004005#CAC1G-RAT#O54898/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-013756#KCNH6-RAT#O54853/XLOC-010099#KCNA1-HUMAN#Q09470/gene-evm.model.ptg000012l.706#CACB1-RABIT#P19517/XLOC-013526#GLRA2-DANRE#F1R8P4/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-012019#CAC1C-MOUSE#Q01815/XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-006348#CACB1-RABIT#P19517/XLOC-020399#GBRA1-CHICK#P19150/XLOC-003641#KCNAL-DROME#P17971/XLOC-006352#KCNH8-HUMAN#Q96L42/gene-evm.model.ptg000001l.946#AQP9-HUMAN#O43315/XLOC-009779#GRM3-MOUSE#Q9QYS2/XLOC-025587#SCN1-HETBL#Q05973/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-009071#KCMA1-PIG#O18866/XLOC-026089#SUP9-CAEEL#O17185/XLOC-014817#GBRB3-HUMAN#P28472/XLOC-009257#KCNK9-XENLA#Q63ZI0/XLOC-001256#KCNH7-HUMAN#Q9NS40/XLOC-000646#GBRB-LYMST#P26714/XLOC-015804#TRPC5-HUMAN#Q9UL62/XLOC-003209#GBRG3-MOUSE#P27681/XLOC-004004#CAC1C-MOUSE#Q01815/XLOC-022104#CNGA2-BOVIN#Q03041/XLOC-022952#GBRR1-MOUSE#P56475/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-001627#GLRA4-MOUSE#Q61603/XLOC-025482#KCNA1-HUMAN#Q09470",46
"GO:0022803","GO:0022803","passive transmembrane transporter activity","46/312","128/6213",0.359375,7.15640024038461,16.1819834708034,2.62533172536873e-28,2.20632878199988e-25,1.88802803660202e-25,"XLOC-020762#SCN1-HETBL#Q05973/XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-010401#KCNAS-DROME#P08510/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-022249#GLRA1-BOVIN#P57695/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-009254#KCNQ4-HUMAN#P56696/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-002280#CAC1A-APIME#C9D7C2/XLOC-013649#GBRB1-BOVIN#P08220/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-016576#KCNAS-DROME#P08510/XLOC-012915#GBRB2-BOVIN#P0C2W5/XLOC-004005#CAC1G-RAT#O54898/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-013756#KCNH6-RAT#O54853/XLOC-010099#KCNA1-HUMAN#Q09470/gene-evm.model.ptg000012l.706#CACB1-RABIT#P19517/XLOC-013526#GLRA2-DANRE#F1R8P4/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-012019#CAC1C-MOUSE#Q01815/XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-006348#CACB1-RABIT#P19517/XLOC-020399#GBRA1-CHICK#P19150/XLOC-003641#KCNAL-DROME#P17971/XLOC-006352#KCNH8-HUMAN#Q96L42/gene-evm.model.ptg000001l.946#AQP9-HUMAN#O43315/XLOC-009779#GRM3-MOUSE#Q9QYS2/XLOC-025587#SCN1-HETBL#Q05973/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-009071#KCMA1-PIG#O18866/XLOC-026089#SUP9-CAEEL#O17185/XLOC-014817#GBRB3-HUMAN#P28472/XLOC-009257#KCNK9-XENLA#Q63ZI0/XLOC-001256#KCNH7-HUMAN#Q9NS40/XLOC-000646#GBRB-LYMST#P26714/XLOC-015804#TRPC5-HUMAN#Q9UL62/XLOC-003209#GBRG3-MOUSE#P27681/XLOC-004004#CAC1C-MOUSE#Q01815/XLOC-022104#CNGA2-BOVIN#Q03041/XLOC-022952#GBRR1-MOUSE#P56475/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-001627#GLRA4-MOUSE#Q61603/XLOC-025482#KCNA1-HUMAN#Q09470",46
"GO:0005216","GO:0005216","monoatomic ion channel activity","45/312","124/6213",0.362903225806452,7.2266594292804,16.1036076627368,6.52860849347306e-28,4.5722021482623e-25,3.91258361643929e-25,"XLOC-020762#SCN1-HETBL#Q05973/XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-010401#KCNAS-DROME#P08510/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-022249#GLRA1-BOVIN#P57695/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-009254#KCNQ4-HUMAN#P56696/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-002280#CAC1A-APIME#C9D7C2/XLOC-013649#GBRB1-BOVIN#P08220/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-016576#KCNAS-DROME#P08510/XLOC-012915#GBRB2-BOVIN#P0C2W5/XLOC-004005#CAC1G-RAT#O54898/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-013756#KCNH6-RAT#O54853/XLOC-010099#KCNA1-HUMAN#Q09470/gene-evm.model.ptg000012l.706#CACB1-RABIT#P19517/XLOC-013526#GLRA2-DANRE#F1R8P4/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-012019#CAC1C-MOUSE#Q01815/XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-006348#CACB1-RABIT#P19517/XLOC-020399#GBRA1-CHICK#P19150/XLOC-003641#KCNAL-DROME#P17971/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-009779#GRM3-MOUSE#Q9QYS2/XLOC-025587#SCN1-HETBL#Q05973/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-009071#KCMA1-PIG#O18866/XLOC-026089#SUP9-CAEEL#O17185/XLOC-014817#GBRB3-HUMAN#P28472/XLOC-009257#KCNK9-XENLA#Q63ZI0/XLOC-001256#KCNH7-HUMAN#Q9NS40/XLOC-000646#GBRB-LYMST#P26714/XLOC-015804#TRPC5-HUMAN#Q9UL62/XLOC-003209#GBRG3-MOUSE#P27681/XLOC-004004#CAC1C-MOUSE#Q01815/XLOC-022104#CNGA2-BOVIN#Q03041/XLOC-022952#GBRR1-MOUSE#P56475/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-001627#GLRA4-MOUSE#Q61603/XLOC-025482#KCNA1-HUMAN#Q09470",45
"GO:0005244","GO:0005244","voltage-gated monoatomic ion channel activity","31/312","55/6213",0.563636363636364,11.223951048951,17.5109810139101,1.03636906870715e-26,5.44352853338432e-24,4.65820623513636e-24,"XLOC-020762#SCN1-HETBL#Q05973/XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-010401#KCNAS-DROME#P08510/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-009254#KCNQ4-HUMAN#P56696/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-002280#CAC1A-APIME#C9D7C2/XLOC-016576#KCNAS-DROME#P08510/XLOC-004005#CAC1G-RAT#O54898/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-013756#KCNH6-RAT#O54853/XLOC-010099#KCNA1-HUMAN#Q09470/gene-evm.model.ptg000012l.706#CACB1-RABIT#P19517/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-012019#CAC1C-MOUSE#Q01815/XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-006348#CACB1-RABIT#P19517/XLOC-003641#KCNAL-DROME#P17971/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-009779#GRM3-MOUSE#Q9QYS2/XLOC-025587#SCN1-HETBL#Q05973/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-009071#KCMA1-PIG#O18866/XLOC-009257#KCNK9-XENLA#Q63ZI0/XLOC-001256#KCNH7-HUMAN#Q9NS40/XLOC-004004#CAC1C-MOUSE#Q01815/XLOC-022104#CNGA2-BOVIN#Q03041/XLOC-025482#KCNA1-HUMAN#Q09470",31
"GO:0022832","GO:0022832","voltage-gated channel activity","31/312","55/6213",0.563636363636364,11.223951048951,17.5109810139101,1.03636906870715e-26,5.44352853338432e-24,4.65820623513636e-24,"XLOC-020762#SCN1-HETBL#Q05973/XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-010401#KCNAS-DROME#P08510/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-009254#KCNQ4-HUMAN#P56696/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-002280#CAC1A-APIME#C9D7C2/XLOC-016576#KCNAS-DROME#P08510/XLOC-004005#CAC1G-RAT#O54898/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-013756#KCNH6-RAT#O54853/XLOC-010099#KCNA1-HUMAN#Q09470/gene-evm.model.ptg000012l.706#CACB1-RABIT#P19517/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-012019#CAC1C-MOUSE#Q01815/XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-006348#CACB1-RABIT#P19517/XLOC-003641#KCNAL-DROME#P17971/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-009779#GRM3-MOUSE#Q9QYS2/XLOC-025587#SCN1-HETBL#Q05973/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-009071#KCMA1-PIG#O18866/XLOC-009257#KCNK9-XENLA#Q63ZI0/XLOC-001256#KCNH7-HUMAN#Q9NS40/XLOC-004004#CAC1C-MOUSE#Q01815/XLOC-022104#CNGA2-BOVIN#Q03041/XLOC-025482#KCNA1-HUMAN#Q09470",31
"GO:0034702","GO:0034702","monoatomic ion channel complex","32/312","71/6213",0.450704225352113,8.9750812567714,15.5395915076745,1.52935267522361e-23,7.14037771254403e-21,6.11025583457762e-21,"XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-010401#KCNAS-DROME#P08510/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-022249#GLRA1-BOVIN#P57695/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-009254#KCNQ4-HUMAN#P56696/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-002280#CAC1A-APIME#C9D7C2/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-016576#KCNAS-DROME#P08510/XLOC-004005#CAC1G-RAT#O54898/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-013756#KCNH6-RAT#O54853/XLOC-010099#KCNA1-HUMAN#Q09470/gene-evm.model.ptg000012l.706#CACB1-RABIT#P19517/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-012019#CAC1C-MOUSE#Q01815/XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-006348#CACB1-RABIT#P19517/XLOC-003641#KCNAL-DROME#P17971/XLOC-006352#KCNH8-HUMAN#Q96L42/XLOC-026537#KCIP1-HUMAN#Q9NZI2/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-009071#KCMA1-PIG#O18866/XLOC-001256#KCNH7-HUMAN#Q9NS40/XLOC-000646#GBRB-LYMST#P26714/XLOC-015804#TRPC5-HUMAN#Q9UL62/XLOC-003209#GBRG3-MOUSE#P27681/XLOC-004004#CAC1C-MOUSE#Q01815/XLOC-022104#CNGA2-BOVIN#Q03041/XLOC-022882#GBRR1-HUMAN#P24046",32
"GO:0050877","GO:0050877","nervous system process","79/312","494/6213",0.159919028340081,3.18454142011834,11.6357377119027,5.57230500519971e-22,2.34148256318492e-19,2.0036835681855e-19,"gene-evm.model.ptg000031l.486#ELAV2-XENTR#Q28GD4/XLOC-020762#SCN1-HETBL#Q05973/XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-010401#KCNAS-DROME#P08510/XLOC-015788#OTOF-HUMAN#Q9HC10/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-011808#CALN-CHICK#P05419/gene-evm.model.ptg000004l.34#RLBP1-MOUSE#Q9Z275/XLOC-022249#GLRA1-BOVIN#P57695/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-009528#DYRK4-HUMAN#Q9NR20/XLOC-009254#KCNQ4-HUMAN#P56696/XLOC-000136#FGF16-DANRE#Q2HXK8/gene-evm.model.ptg000037l.106#TMOD1-HUMAN#P28289/XLOC-002280#CAC1A-APIME#C9D7C2/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-025696#FIBA-APOPA#P19477/XLOC-008055#TMOD1-HUMAN#P28289/XLOC-002924#AWH-DROME#Q8IRC7/XLOC-016576#KCNAS-DROME#P08510/XLOC-006685#KAPR-STRPU#Q26619/XLOC-000541#PO4F3-DANRE#Q90435/XLOC-016621#KGP1-BOVIN#P00516/XLOC-003200#LRP2-PIG#C0HL13/XLOC-010665#MYC-MARMO#P22555/gene-evm.model.ptg000007l.524#AMD-BOVIN#P10731/XLOC-013198#S12A2-HUMAN#P55011/XLOC-004005#CAC1G-RAT#O54898/XLOC-025348#AMD-BOVIN#P10731/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-013756#KCNH6-RAT#O54853/XLOC-000421#AT8A1-MOUSE#P70704/XLOC-002878#LMX1B-XENLA#Q8UVR3/XLOC-000351#AT2B4-BOVIN#D3K0R6/XLOC-008965#ADCY3-RAT#P21932/gene-evm.model.ptg000023l.896-1#PLPL9-HUMAN#O60733/XLOC-010099#KCNA1-HUMAN#Q09470/gene-evm.model.ptg000012l.706#CACB1-RABIT#P19517/XLOC-024323#RDGB-DROME#P43125/XLOC-018214#KCC2D-CHICK#Q5ZKI0/XLOC-015872#DIS1D-DICDI#P02888/XLOC-021574#MYO7A-AEDAE#Q17LW0/XLOC-012019#CAC1C-MOUSE#Q01815/XLOC-025588#RGRF1-HUMAN#Q13972/XLOC-020764#KAP3-RAT#P12369/XLOC-009684#KCND3-HUMAN#Q9UK17/XLOC-000356#DRAM2-MOUSE#Q9CR48/XLOC-006348#CACB1-RABIT#P19517/XLOC-017989#AMT3-CAEEL#Q21565/XLOC-013642#ADCY5-RABIT#P40144/XLOC-003641#KCNAL-DROME#P17971/XLOC-011766#DVL3-XENTR#B1WAP7/XLOC-022020#XLOC-022020/XLOC-024333#FCN1-RAT#Q9WTS8/XLOC-025937#AT8B2-HUMAN#P98198/XLOC-009779#GRM3-MOUSE#Q9QYS2/XLOC-025587#SCN1-HETBL#Q05973/XLOC-018008#NMDZ1-XENLA#A0A1L8F5J9/XLOC-002464#WHRN-HUMAN#Q9P202/XLOC-009071#KCMA1-PIG#O18866/XLOC-010479#RNF44-RAT#Q4V7B8/gene-evm.model.ptg000004l.174#PHLP-HUMAN#Q13371/XLOC-016727#XLOC-016727/XLOC-013189#AGAP1-HUMAN#Q9UPQ3/XLOC-016498#SAP3-MOUSE#Q60648/XLOC-001256#KCNH7-HUMAN#Q9NS40/XLOC-014451#KAP2-BOVIN#P00515/XLOC-000646#GBRB-LYMST#P26714/XLOC-015804#TRPC5-HUMAN#Q9UL62/XLOC-017988#AMT3-CAEEL#Q21565/XLOC-003209#GBRG3-MOUSE#P27681/XLOC-000125#GRCR2-DROME#Q9W4S1/XLOC-004004#CAC1C-MOUSE#Q01815/XLOC-016691#XLOC-016691/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-023988#AIP-HUMAN#O00170/XLOC-004573#NPY2R-HUMAN#P49146/XLOC-001627#GLRA4-MOUSE#Q61603/XLOC-006611#NDF1-DANRE#O42202",79
