"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009101","GO:0009101","glycoprotein biosynthetic process","22/169","148/6213",0.148648648648649,5.46481688789381,9.19212571509551,4.7048484136691e-11,1.25269947459265e-07,1.150187730899e-07,"XLOC-020200#POMT2-DANRE#F1Q8R9/XLOC-003602#MGT4C-DANRE#Q5U3T0/XLOC-005093#BRE4-CAEBR#A8Y1P7/XLOC-024201#B4GT1-MOUSE#P15535/gene-evm.model.ptg000012l.280#GORS2-HUMAN#Q9H8Y8/XLOC-012036#GFPT2-MOUSE#Q9Z2Z9/gene-evm.model.ptg000013l.1080-1#DPM1-HUMAN#O60762/XLOC-014985#GMPBA-XENLA#Q68EY9/XLOC-024984#B4GT1-MOUSE#P15535/XLOC-024202#B4GT1-MOUSE#P15535/XLOC-022937#MGT5A-CRIGR#P97259/XLOC-020216#GALT2-HUMAN#Q10471/XLOC-020130#XLOC-020130/gene-evm.model.ptg000010l.1384#OFUT2-HUMAN#Q9Y2G5/XLOC-001664#PMM2-MACFA#Q60HD6/XLOC-009046#B4GT1-MOUSE#P15535/XLOC-005468#UB2J1-HUMAN#Q9Y385/XLOC-014477#XLOC-014477/XLOC-015024#FUCT1-NEMVE#A7S1L6/XLOC-011439#UGDH-MOUSE#O70475/XLOC-021672#MPU1-MOUSE#Q9R0Q9/XLOC-009355#B3GA3-HUMAN#O94766",22
"GO:0009100","GO:0009100","glycoprotein metabolic process","24/169","183/6213",0.131147540983607,4.82141817829081,8.77381154790117,8.72049756068672e-11,1.25269947459265e-07,1.150187730899e-07,"XLOC-020200#POMT2-DANRE#F1Q8R9/XLOC-003602#MGT4C-DANRE#Q5U3T0/XLOC-005093#BRE4-CAEBR#A8Y1P7/XLOC-024201#B4GT1-MOUSE#P15535/gene-evm.model.ptg000012l.280#GORS2-HUMAN#Q9H8Y8/XLOC-012036#GFPT2-MOUSE#Q9Z2Z9/gene-evm.model.ptg000013l.1080-1#DPM1-HUMAN#O60762/XLOC-014985#GMPBA-XENLA#Q68EY9/XLOC-024984#B4GT1-MOUSE#P15535/XLOC-024202#B4GT1-MOUSE#P15535/XLOC-022937#MGT5A-CRIGR#P97259/XLOC-020216#GALT2-HUMAN#Q10471/XLOC-020130#XLOC-020130/gene-evm.model.ptg000010l.1384#OFUT2-HUMAN#Q9Y2G5/XLOC-001664#PMM2-MACFA#Q60HD6/XLOC-009046#B4GT1-MOUSE#P15535/XLOC-006426#ERP44-BOVIN#Q3T0L2/XLOC-002208#EDEM3-XENLA#Q6GQB9/XLOC-005468#UB2J1-HUMAN#Q9Y385/XLOC-014477#XLOC-014477/XLOC-015024#FUCT1-NEMVE#A7S1L6/XLOC-011439#UGDH-MOUSE#O70475/XLOC-021672#MPU1-MOUSE#Q9R0Q9/XLOC-009355#B3GA3-HUMAN#O94766",24
"GO:0005798","GO:0005798","Golgi-associated vesicle","17/169","93/6213",0.182795698924731,6.72017560603169,9.29334313570849,3.13946182361263e-10,3.00655793974636e-07,2.76052327367482e-07,"XLOC-019797#SCFD1-RAT#Q62991/XLOC-025122#COPE-BOVIN#Q28104/gene-evm.model.ptg000012l.280#GORS2-HUMAN#Q9H8Y8/XLOC-001929#SC22B-CHICK#Q5ZJW4/XLOC-014838#SEC13-HUMAN#P55735/gene-evm.model.ptg000006l.292#SC31A-DANRE#Q7SYD5/gene-evm.model.ptg000006l.29-1#COPA-HUMAN#P53621/gene-evm.model.ptg000030l.32#ERGI2-DANRE#Q7T2D4/XLOC-015732#HM13-HUMAN#Q8TCT9/XLOC-024063#TMED-NEMVE#A7SXK3/gene-evm.model.ptg000005l.808-1#COPB2-RAT#O35142/XLOC-011302#COPB2-RAT#O35142/XLOC-015067#SORT-MOUSE#Q6PHU5/gene-evm.model.ptg000003l.438-1#SC24C-HUMAN#P53992/XLOC-019921#SC23B-MOUSE#Q9D662/XLOC-007969#TMED7-HUMAN#Q9Y3B3/XLOC-015024#FUCT1-NEMVE#A7S1L6",17
"GO:0030660","GO:0030660","Golgi-associated vesicle membrane","12/169","47/6213",0.25531914893617,9.38637794284275,9.64980299941318,2.53909006632602e-09,1.82370144013866e-06,1.67446308058237e-06,"XLOC-025122#COPE-BOVIN#Q28104/XLOC-001929#SC22B-CHICK#Q5ZJW4/XLOC-014838#SEC13-HUMAN#P55735/gene-evm.model.ptg000006l.292#SC31A-DANRE#Q7SYD5/gene-evm.model.ptg000006l.29-1#COPA-HUMAN#P53621/XLOC-015732#HM13-HUMAN#Q8TCT9/XLOC-024063#TMED-NEMVE#A7SXK3/gene-evm.model.ptg000005l.808-1#COPB2-RAT#O35142/XLOC-011302#COPB2-RAT#O35142/gene-evm.model.ptg000003l.438-1#SC24C-HUMAN#P53992/XLOC-019921#SC23B-MOUSE#Q9D662/XLOC-007969#TMED7-HUMAN#Q9Y3B3",12
"GO:0030133","GO:0030133","transport vesicle","23/169","204/6213",0.112745098039216,4.14488339714584,7.63686964198403,4.63673001383596e-09,2.66426506595014e-06,2.44624113993114e-06,"XLOC-012552#NAS13-CAEEL#Q20191/XLOC-002617#S39A7-DANRE#Q9PUB8/XLOC-025122#COPE-BOVIN#Q28104/XLOC-011874#SY65-APLCA#P41823/XLOC-001929#SC22B-CHICK#Q5ZJW4/XLOC-014838#SEC13-HUMAN#P55735/gene-evm.model.ptg000006l.292#SC31A-DANRE#Q7SYD5/XLOC-024063#TMED-NEMVE#A7SXK3/gene-evm.model.ptg000005l.808-1#COPB2-RAT#O35142/XLOC-011302#COPB2-RAT#O35142/XLOC-002403#XLOC-002403/XLOC-015067#SORT-MOUSE#Q6PHU5/XLOC-009257#KCNK9-XENLA#Q63ZI0/gene-evm.model.ptg000003l.438-1#SC24C-HUMAN#P53992/XLOC-004595#ERD22-CHICK#Q5ZKX9/XLOC-019921#SC23B-MOUSE#Q9D662/XLOC-007969#TMED7-HUMAN#Q9Y3B3/XLOC-003131#YIPF1-RAT#Q6P6G5/XLOC-023916#SVOP-RAT#Q9Z2I7/XLOC-023917#SVOP-XENLA#Q2XWK0/XLOC-025964#NEC1-HUMAN#P29120/XLOC-012236#YIPF3-RAT#Q6TUD4/XLOC-003715#GNAI-PATPE#P30676",23
"GO:0006888","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","16/169","110/6213",0.145454545454545,5.34739107046799,7.69219374898069,3.34811381130974e-08,1.4852231987572e-05,1.36368341769488e-05,"XLOC-019797#SCFD1-RAT#Q62991/XLOC-025122#COPE-BOVIN#Q28104/gene-evm.model.ptg000012l.280#GORS2-HUMAN#Q9H8Y8/XLOC-001929#SC22B-CHICK#Q5ZJW4/XLOC-014838#SEC13-HUMAN#P55735/gene-evm.model.ptg000006l.292#SC31A-DANRE#Q7SYD5/gene-evm.model.ptg000006l.29-1#COPA-HUMAN#P53621/gene-evm.model.ptg000030l.32#ERGI2-DANRE#Q7T2D4/XLOC-024063#TMED-NEMVE#A7SXK3/gene-evm.model.ptg000005l.808-1#COPB2-RAT#O35142/XLOC-011302#COPB2-RAT#O35142/gene-evm.model.ptg000003l.438-1#SC24C-HUMAN#P53992/gene-evm.model.ptg000002l.64#ERGI1-HUMAN#Q969X5/XLOC-004595#ERD22-CHICK#Q5ZKX9/XLOC-019921#SC23B-MOUSE#Q9D662/XLOC-007969#TMED7-HUMAN#Q9Y3B3",16
"GO:0008376","GO:0008376","acetylgalactosaminyltransferase activity","8/169","21/6213",0.380952380952381,14.0050718512257,9.98168309506496,3.82406984585428e-08,1.4852231987572e-05,1.36368341769488e-05,"XLOC-024166#B4GN3-MOUSE#Q6L8S8/XLOC-005093#BRE4-CAEBR#A8Y1P7/XLOC-024201#B4GT1-MOUSE#P15535/XLOC-024984#B4GT1-MOUSE#P15535/XLOC-024202#B4GT1-MOUSE#P15535/XLOC-020216#GALT2-HUMAN#Q10471/XLOC-020130#XLOC-020130/XLOC-009046#B4GT1-MOUSE#P15535",8
"GO:0030120","GO:0030120","vesicle coat","9/169","29/6213",0.310344827586207,11.4093042236278,9.39469765478012,4.13567197704753e-08,1.4852231987572e-05,1.36368341769488e-05,"XLOC-025122#COPE-BOVIN#Q28104/XLOC-014838#SEC13-HUMAN#P55735/gene-evm.model.ptg000006l.292#SC31A-DANRE#Q7SYD5/gene-evm.model.ptg000006l.29-1#COPA-HUMAN#P53621/gene-evm.model.ptg000005l.808-1#COPB2-RAT#O35142/XLOC-011302#COPB2-RAT#O35142/gene-evm.model.ptg000003l.438-1#SC24C-HUMAN#P53992/XLOC-019921#SC23B-MOUSE#Q9D662/XLOC-007969#TMED7-HUMAN#Q9Y3B3",9
"GO:1901137","GO:1901137","carbohydrate derivative biosynthetic process","28/169","336/6213",0.0833333333333333,3.06360946745562,6.5030359220227,7.60707483657198e-08,2.42834733394125e-05,2.22962918601747e-05,"XLOC-016646#ADK-PHYPA#O49923/XLOC-020200#POMT2-DANRE#F1Q8R9/XLOC-003602#MGT4C-DANRE#Q5U3T0/XLOC-005093#BRE4-CAEBR#A8Y1P7/XLOC-024201#B4GT1-MOUSE#P15535/gene-evm.model.ptg000012l.280#GORS2-HUMAN#Q9H8Y8/XLOC-012036#GFPT2-MOUSE#Q9Z2Z9/gene-evm.model.ptg000013l.1080-1#DPM1-HUMAN#O60762/XLOC-019880#GNA1-MOUSE#Q9JK38/XLOC-014985#GMPBA-XENLA#Q68EY9/XLOC-024984#B4GT1-MOUSE#P15535/XLOC-024202#B4GT1-MOUSE#P15535/XLOC-022937#MGT5A-CRIGR#P97259/XLOC-015901#GALE-BOVIN#Q3T105/gene-evm.model.ptg000027l.117#HXK4-MOUSE#P52792/XLOC-020216#GALT2-HUMAN#Q10471/XLOC-020130#XLOC-020130/gene-evm.model.ptg000010l.1384#OFUT2-HUMAN#Q9Y2G5/XLOC-001664#PMM2-MACFA#Q60HD6/XLOC-009046#B4GT1-MOUSE#P15535/XLOC-001909#FCSK-MOUSE#Q7TMC8/XLOC-005468#UB2J1-HUMAN#Q9Y385/XLOC-014477#XLOC-014477/XLOC-014299#UPP2-MOUSE#Q8CGR7/XLOC-015024#FUCT1-NEMVE#A7S1L6/XLOC-011439#UGDH-MOUSE#O70475/XLOC-021672#MPU1-MOUSE#Q9R0Q9/XLOC-009355#B3GA3-HUMAN#O94766",28
"GO:0008194","GO:0008194","UDP-glycosyltransferase activity","11/169","60/6213",0.183333333333333,6.73994082840237,7.47027227251709,4.70264892247142e-07,0.000135107103542604,0.000124050928418036,"XLOC-003602#MGT4C-DANRE#Q5U3T0/XLOC-024166#B4GN3-MOUSE#Q6L8S8/XLOC-005093#BRE4-CAEBR#A8Y1P7/XLOC-024201#B4GT1-MOUSE#P15535/XLOC-024984#B4GT1-MOUSE#P15535/XLOC-024202#B4GT1-MOUSE#P15535/XLOC-022937#MGT5A-CRIGR#P97259/XLOC-020216#GALT2-HUMAN#Q10471/XLOC-020130#XLOC-020130/XLOC-009046#B4GT1-MOUSE#P15535/XLOC-009355#B3GA3-HUMAN#O94766",11
