"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005615","GO:0005615","extracellular space","39/183","309/6213",0.12621359223301,4.2850549100748,10.3188502730368,2.5860761332198e-15,8.90644620280899e-12,7.85894925958481e-12,"XLOC-025059#TSP1-XENLA#P35448/XLOC-019672#PLMN-MACMU#P12545/XLOC-024417#HEPHL-ACRMI#B3EWZ9/gene-evm.model.ptg000002l.349#ADT1-CAEEL#G5ECS8/XLOC-014474#TMPS5-HUMAN#Q9H3S3/gene-evm.model.ptg000009l.120#GGH-RAT#Q62867/XLOC-006082#GP2-CANLF#P25291/XLOC-013844#S12A2-SQUAC#P55013/XLOC-009129#PERE-HUMAN#P11678/XLOC-012520#GPX2-PONPY#Q4AEI0/XLOC-020680#MOXD1-CHICK#Q98ST7/XLOC-014873#SHH-XENLA#Q92000/XLOC-026434#ADT1-CAEEL#G5ECS8/XLOC-021454#SPB3-HUMAN#P29508/XLOC-014256#XLOC-014256/XLOC-020365#PA2-BOMTE#P82971/XLOC-025132#PPN1-CAEEL#O76840/XLOC-015762#XLOC-015762/XLOC-025964#NEC1-HUMAN#P29120/XLOC-014423#XLOC-014423/gene-evm.model.ptg000049l.17#gene-evm.model.ptg000049l.17/XLOC-015873#XLOC-015873/XLOC-000718#CBPD-LOPSP#P83852/gene-evm.model.ptg000031l.539#LIPP-ICTTR#O88354/XLOC-015874#XLOC-015874/XLOC-011529#ADIPL-XENTR#A4IH36/XLOC-002007#FCNV4-CERRY#D8VNT0/XLOC-022352#XLOC-022352/XLOC-026524#KLKB1-RAT#P14272/XLOC-005604#CBPA2-RAT#P19222/XLOC-009071#KCMA1-PIG#O18866/XLOC-013483#CADN-ACRMI#B3EWZ3/XLOC-013863#CAH7-HUMAN#P43166/XLOC-005593#GGH-RAT#Q62867/XLOC-015872#DIS1D-DICDI#P02888/XLOC-009046#B4GT1-MOUSE#P15535/XLOC-020391#TRY1-HUMAN#P07477/XLOC-000542#WNT16-BOVIN#Q5E9U6/XLOC-022353#HMCN1-MOUSE#D3YXG0",39
"GO:0015267","GO:0015267","channel activity","19/183","128/6213",0.1484375,5.03957479508197,8.04438707633589,4.32240973956404e-09,4.96212638101952e-06,4.37852523442856e-06,"XLOC-011421#S2611-CAVPO#G3C7W6/XLOC-003047#RHCG-XENTR#Q6WRY0/XLOC-000301#S26A5-CHICK#A0FKN5/gene-evm.model.ptg000011l.246#RHCG-XENTR#Q6WRY0/gene-evm.model.ptg000001l.946#AQP9-HUMAN#O43315/gene-evm.model.ptg000003l.591#S26A5-CHICK#A0FKN5/XLOC-021508#GRM8-HUMAN#O00222/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-025615#S15A2-DANRE#B0S6T2/XLOC-010570#ACHA7-HUMAN#P36544/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-020762#SCN1-HETBL#Q05973/XLOC-010401#KCNAS-DROME#P08510/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-009071#KCMA1-PIG#O18866/XLOC-004005#CAC1G-RAT#O54898/XLOC-001704#ACHA7-MOUSE#P49582/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-022882#GBRR1-HUMAN#P24046",19
"GO:0022803","GO:0022803","passive transmembrane transporter activity","19/183","128/6213",0.1484375,5.03957479508197,8.04438707633589,4.32240973956404e-09,4.96212638101952e-06,4.37852523442856e-06,"XLOC-011421#S2611-CAVPO#G3C7W6/XLOC-003047#RHCG-XENTR#Q6WRY0/XLOC-000301#S26A5-CHICK#A0FKN5/gene-evm.model.ptg000011l.246#RHCG-XENTR#Q6WRY0/gene-evm.model.ptg000001l.946#AQP9-HUMAN#O43315/gene-evm.model.ptg000003l.591#S26A5-CHICK#A0FKN5/XLOC-021508#GRM8-HUMAN#O00222/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-025615#S15A2-DANRE#B0S6T2/XLOC-010570#ACHA7-HUMAN#P36544/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-020762#SCN1-HETBL#Q05973/XLOC-010401#KCNAS-DROME#P08510/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-009071#KCMA1-PIG#O18866/XLOC-004005#CAC1G-RAT#O54898/XLOC-001704#ACHA7-MOUSE#P49582/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-022882#GBRR1-HUMAN#P24046",19
"GO:0006575","GO:0006575","modified amino acid metabolic process","17/183","109/6213",0.155963302752294,5.29508196721311,7.88061398659186,1.37648670577329e-08,1.1851550536708e-05,1.04576766304408e-05,"XLOC-012863#ETHE1-ARATH#Q9C8L4/XLOC-009316#P4HA1-CHICK#P16924/gene-evm.model.ptg000009l.120#GGH-RAT#Q62867/XLOC-012761#SSDH-PONPY#Q6A2H2/XLOC-009823#GSH1-HUMAN#P48506/gene-evm.model.ptg000020l.16#MAAI-MOUSE#Q9WVL0/XLOC-012582#XLOC-012582/gene-evm.model.ptg000022l.478#GSH0-HUMAN#P48507/XLOC-005461#GGH-MOUSE#Q9Z0L8/XLOC-005462#GGH-MOUSE#Q9Z0L8/XLOC-023237#IOD3-BOVIN#Q5I3B1/XLOC-022891#GSHB-RAT#P46413/XLOC-002315#NALD2-HUMAN#Q9Y3Q0/XLOC-026549#GGH-MOUSE#Q9Z0L8/XLOC-022211#ARLY-AQUCT#P51464/XLOC-005593#GGH-RAT#Q62867/gene-evm.model.ptg000016l.4#TYSY-HUMAN#P04818",17
"GO:0005216","GO:0005216","monoatomic ion channel activity","16/183","124/6213",0.129032258064516,4.38075092543628,6.62420315932694,5.6031108872809e-07,0.000385942277915908,0.000340551181717473,"XLOC-011421#S2611-CAVPO#G3C7W6/XLOC-000301#S26A5-CHICK#A0FKN5/gene-evm.model.ptg000003l.591#S26A5-CHICK#A0FKN5/XLOC-021508#GRM8-HUMAN#O00222/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-025615#S15A2-DANRE#B0S6T2/XLOC-010570#ACHA7-HUMAN#P36544/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-020762#SCN1-HETBL#Q05973/XLOC-010401#KCNAS-DROME#P08510/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-009071#KCMA1-PIG#O18866/XLOC-004005#CAC1G-RAT#O54898/XLOC-001704#ACHA7-MOUSE#P49582/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-022882#GBRR1-HUMAN#P24046",16
"GO:0055082","GO:0055082","intracellular chemical homeostasis","26/183","312/6213",0.0833333333333333,2.8292349726776,5.7751942707595,1.15849868492746e-06,0.000664978245148364,0.000586769421646594,"XLOC-022188#FRIMS-TREBE#P85839/XLOC-011421#S2611-CAVPO#G3C7W6/XLOC-024417#HEPHL-ACRMI#B3EWZ9/XLOC-003047#RHCG-XENTR#Q6WRY0/XLOC-013066#S39AA-DANRE#Q6PEH9/XLOC-000301#S26A5-CHICK#A0FKN5/gene-evm.model.ptg000011l.246#RHCG-XENTR#Q6WRY0/gene-evm.model.ptg000003l.591#S26A5-CHICK#A0FKN5/XLOC-021508#GRM8-HUMAN#O00222/XLOC-016422#OX2R-MOUSE#P58308/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-009823#GSH1-HUMAN#P48506/XLOC-010665#MYC-MARMO#P22555/XLOC-010570#ACHA7-HUMAN#P36544/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-010401#KCNAS-DROME#P08510/gene-evm.model.ptg000022l.478#GSH0-HUMAN#P48507/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-005604#CBPA2-RAT#P19222/XLOC-009071#KCMA1-PIG#O18866/XLOC-013863#CAH7-HUMAN#P43166/XLOC-014483#ZRC1-YEAST#P20107/XLOC-004005#CAC1G-RAT#O54898/XLOC-001704#ACHA7-MOUSE#P49582/XLOC-013915#OPRX-PIG#P79292/XLOC-020391#TRY1-HUMAN#P07477",26
"GO:0009612","GO:0009612","response to mechanical stimulus","17/183","151/6213",0.112582781456954,3.82227771143198,6.11593506831489,1.73720480476255e-06,0.000854704763943176,0.000754181995691653,"gene-evm.model.ptg000002l.349#ADT1-CAEEL#G5ECS8/XLOC-013844#S12A2-SQUAC#P55013/XLOC-000301#S26A5-CHICK#A0FKN5/XLOC-026434#ADT1-CAEEL#G5ECS8/gene-evm.model.ptg000003l.591#S26A5-CHICK#A0FKN5/XLOC-021508#GRM8-HUMAN#O00222/XLOC-009823#GSH1-HUMAN#P48506/XLOC-010665#MYC-MARMO#P22555/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-015788#OTOF-HUMAN#Q9HC10/XLOC-000541#PO4F3-DANRE#Q90435/gene-evm.model.ptg000022l.393#GFI1-DROME#Q9N658/XLOC-010401#KCNAS-DROME#P08510/XLOC-015229#M3K2-HUMAN#Q9Y2U5/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-022882#GBRR1-HUMAN#P24046/XLOC-008960#JUN-COTJA#P12981",17
"GO:0050801","GO:0050801","monoatomic ion homeostasis","27/183","344/6213",0.0784883720930233,2.66474456728936,5.53385002709698,2.27413613186997e-06,0.000979015604770022,0.000863872501672184,"XLOC-022188#FRIMS-TREBE#P85839/XLOC-011421#S2611-CAVPO#G3C7W6/XLOC-024417#HEPHL-ACRMI#B3EWZ9/XLOC-003047#RHCG-XENTR#Q6WRY0/XLOC-006082#GP2-CANLF#P25291/XLOC-013066#S39AA-DANRE#Q6PEH9/XLOC-000301#S26A5-CHICK#A0FKN5/gene-evm.model.ptg000011l.246#RHCG-XENTR#Q6WRY0/gene-evm.model.ptg000003l.591#S26A5-CHICK#A0FKN5/XLOC-021508#GRM8-HUMAN#O00222/XLOC-016422#OX2R-MOUSE#P58308/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-009823#GSH1-HUMAN#P48506/XLOC-010665#MYC-MARMO#P22555/XLOC-025615#S15A2-DANRE#B0S6T2/XLOC-010570#ACHA7-HUMAN#P36544/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-010401#KCNAS-DROME#P08510/gene-evm.model.ptg000022l.478#GSH0-HUMAN#P48507/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-009071#KCMA1-PIG#O18866/XLOC-013863#CAH7-HUMAN#P43166/XLOC-014483#ZRC1-YEAST#P20107/XLOC-004005#CAC1G-RAT#O54898/XLOC-001704#ACHA7-MOUSE#P49582/XLOC-013915#OPRX-PIG#P79292/XLOC-020391#TRY1-HUMAN#P07477",27
"GO:0006873","GO:0006873","intracellular monoatomic ion homeostasis","23/183","274/6213",0.0839416058394161,2.84988632284313,5.4556471305884,4.52019514899828e-06,0.0015798713524597,0.00139406094338015,"XLOC-022188#FRIMS-TREBE#P85839/XLOC-011421#S2611-CAVPO#G3C7W6/XLOC-024417#HEPHL-ACRMI#B3EWZ9/XLOC-003047#RHCG-XENTR#Q6WRY0/XLOC-013066#S39AA-DANRE#Q6PEH9/XLOC-000301#S26A5-CHICK#A0FKN5/gene-evm.model.ptg000011l.246#RHCG-XENTR#Q6WRY0/gene-evm.model.ptg000003l.591#S26A5-CHICK#A0FKN5/XLOC-021508#GRM8-HUMAN#O00222/XLOC-016422#OX2R-MOUSE#P58308/XLOC-010031#ACHB4-BOVIN#Q8SPU6/XLOC-010665#MYC-MARMO#P22555/XLOC-010570#ACHA7-HUMAN#P36544/XLOC-001822#PKD2-BOVIN#Q4GZT3/XLOC-010401#KCNAS-DROME#P08510/XLOC-012495#KCNK3-MOUSE#O35111/XLOC-009071#KCMA1-PIG#O18866/XLOC-013863#CAH7-HUMAN#P43166/XLOC-014483#ZRC1-YEAST#P20107/XLOC-004005#CAC1G-RAT#O54898/XLOC-001704#ACHA7-MOUSE#P49582/XLOC-013915#OPRX-PIG#P79292/XLOC-020391#TRY1-HUMAN#P07477",23
"GO:0034722","GO:0034722","gamma-glutamyl-peptidase activity","5/183","10/6213",0.5,16.9754098360656,8.80711627655747,4.69315425057948e-06,0.0015798713524597,0.00139406094338015,"gene-evm.model.ptg000009l.120#GGH-RAT#Q62867/XLOC-005461#GGH-MOUSE#Q9Z0L8/XLOC-005462#GGH-MOUSE#Q9Z0L8/XLOC-026549#GGH-MOUSE#Q9Z0L8/XLOC-005593#GGH-RAT#Q62867",5
